ticker,name_cn,date,close,turnover_rate
HSCIPC.HK,地产建筑,2025-09-12,1794.1,5.0142
HSCIPC.HK,地产建筑,2025-09-19,1743.63,3.7413
HSCIPC.HK,地产建筑,2025-09-26,1685.96,2.148
HSCIPC.HK,地产建筑,2025-09-30,1705.85,1.0865
HSCIPC.HK,地产建筑,2025-10-10,1727.19,1.3214
HSCIPC.HK,地产建筑,2025-10-17,1678.75,2.1332
HSCIPC.HK,地产建筑,2025-10-24,1698.93,1.5176
HSCIPC.HK,地产建筑,2025-10-31,1658.01,1.2834
HSCIPC.HK,地产建筑,2025-11-07,1689.0,1.5028
HSCIPC.HK,地产建筑,2025-11-14,1773.36,1.5616
HSCIPC.HK,地产建筑,2025-11-21,1685.84,2.0228
HSCIPC.HK,地产建筑,2025-11-28,1701.89,1.6198
HSCIPC.HK,地产建筑,2025-12-05,1698.35,1.0592
HSCIPC.HK,地产建筑,2025-12-12,1676.29,2.073
HSCIPC.HK,地产建筑,2025-12-19,1637.02,1.2989
HSCIPC.HK,地产建筑,2025-12-26,1641.99,0.5704
HSCIPC.HK,地产建筑,2025-12-31,1642.8,0.7432
HSCIPC.HK,地产建筑,2026-01-09,1692.78,2.2104
HSCIPC.HK,地产建筑,2026-01-16,1735.74,2.5048
HSCIPC.HK,地产建筑,2026-01-23,1758.95,3.0281
HSCIPC.HK,地产建筑,2026-01-30,1859.3,5.4829
HSCIPC.HK,地产建筑,2026-02-06,1856.76,3.3399
HSCIPC.HK,地产建筑,2026-02-13,1888.68,2.1699
HSCIPC.HK,地产建筑,2026-02-27,1944.65,2.7234
HSCIPC.HK,地产建筑,2026-03-06,1863.97,2.8985
HSCIPC.HK,地产建筑,2026-03-13,1790.29,1.8664
HSCIPC.HK,地产建筑,2026-03-20,1753.48,2.1705
HSCIPC.HK,地产建筑,2026-03-27,1700.9,2.0887
HSCIPC.HK,地产建筑,2026-04-03,1699.27,1.238
HSCIPC.HK,地产建筑,2026-04-10,1771.73,0.9161
HSCIPC.HK,地产建筑,2026-04-17,1780.29,1.9897
HSCIPC.HK,地产建筑,2026-04-24,1794.71,1.1683
HSCIPC.HK,地产建筑,2026-04-30,1814.01,1.3408
HSCIPC.HK,地产建筑,2026-05-08,1950.9,1.7989
HSCIPC.HK,地产建筑,2026-05-15,1939.8,2.9315
HSCIPC.HK,地产建筑,2026-05-22,1839.96,3.0048
HSCIPC.HK,地产建筑,2026-05-29,1792.48,4.0093
HSCIPC.HK,地产建筑,2026-06-05,1733.35,2.632
HSCIPC.HK,地产建筑,2026-06-12,1722.45,2.251
HSCIPC.HK,地产建筑,2026-06-18,1611.19,2.1201
HSCIPC.HK,地产建筑,2026-06-26,1546.6,2.6296
HSCIPC.HK,地产建筑,2026-07-03,1589.04,2.0294
HSCIPC.HK,地产建筑,2026-07-10,1592.15,2.024
HSCIPC.HK,地产建筑,2026-07-17,1660.32,1.9462
HSCIPC.HK,地产建筑,2026-07-24,1643.41,1.5635
HSCIPC.HK,地产建筑,2026-07-31,1684.94,1.6924
HSCIPC.HK,地产建筑,2026-08-07,1664.26,1.7748
HSCIPC.HK,地产建筑,2026-08-14,1664.63,3.3386
HSCIPC.HK,地产建筑,2026-08-21,1742.39,1.8196
HSCIPC.HK,地产建筑,2026-08-28,1705.88,2.6693
HSCIT.HK,电讯,2025-06-06,1814.18,0.8901
